ID,stream,position,trap,time,order,suborder,family,subfamily,genus,species,dry mass (mg),,
5689,Isenach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,6.0389,,
5690,Isenach,down,1,2018-07-09,Trichoptera,,Leptoceridae,,,,4.4748,,
5693,Otterbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,1.0145,,
5694,Otterbach,down,1,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,1.1656,,
5696,Kaiserbach,down,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,0.2906,,
5697,Kaiserbach,down,2,2018-07-09,Diptera,Nematocera,Chaoboridae,,,,0.2888,,
5698,Kaiserbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0348,,
5700,Modenbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1992,,
5702,Modenbach,up,2,2018-07-05,Trichoptera,,Hydroptilidae,,,,0.2204,,
5704,Otterbach,down,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.5236,,
5705,Otterbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0722,,
5708,Kropsbach,up,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.7776,,
5709,Kropsbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1616,,
5711,Kropsbach,up,2,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,25.4424,,
5713,Hainbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.1185,,
5715,Modenbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.1925,,
5716,Modenbach,down,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,27.6571,,
5718,Hainbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1202,,
5720,Isenach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1992,,
5722,Klingbach,up,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.3561,,
5723,Klingbach,up,2,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,11.1739,,
5724,Kaiserbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0657,,
5726,Kaiserbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0467,,
5730,Triefenbach,up,2,2018-07-09,Diptera,Nematocera,Simuliidae,,,,2.4885,,
5733,Dierbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,2.1218,,
5734,Dierbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.3381,,
5735,Dierbach,up,1,2018-07-05,Diptera,Nematocera,Tipulidae,,,,2.6429,,
5737,Dierbach,up,1,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.3599,,
5738,Kaiserbach,down,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,20.1287,,
5739,Kaiserbach,down,1,2018-07-02,Trichoptera,,Hydroptilidae,,,,1.1435,,
5741,Kaiserbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.5527,,
5742,Kaiserbach,down,1,2018-07-02,Diptera,Nematocera,Psychodidae,,,,0.0377,,
5743,Kaiserbach,down,1,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,0.3631,,
5746,Kaiserbach,down,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.3139,,
5747,Kaiserbach,down,2,2018-07-02,Trichoptera,,Leptoceridae,,,,2.7227,,
5749,Kropsbach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,Probe war Matschklumpen,0.2307,,
5750,Kropsbach,up,1,2018-06-11,Diptera,Nematocera,Simuliidae,,,Probe war Matschklumpen,0.4333,,
5752,Russbach,down,1,2018-06-18,Diptera,Nematocera,Simuliidae,,,,0.3973,,
5753,Russbach,down,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,1.1372,,
5754,Russbach,down,1,2018-06-18,Diptera,Nematocera,Tipulidae,,,,2.8024,,
5756,Russbach,down,1,2018-06-18,Diptera,Nematocera,Psychodidae,,,,0.1516,,
5757,Russbach,down,1,2018-06-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.7029,,
5758,Russbach,down,1,2018-06-18,Ephemeroptera,,Baetidae,,Baetis,,0.2678,,
5760,Otterbach,up,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.1058,,
5761,Triefenbach,up,1,2018-06-18,Diptera,Nematocera,Simuliidae,,,,0.4508,,
5762,Triefenbach,up,1,2018-06-18,Ephemeroptera,,Baetidae,,Baetis,,0.4637,,
5766,Hainbach,down,1,2018-06-18,Diptera,Nematocera,Psychodidae,,,,0.0405,,
5768,Otterbach,down,1.2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.0749,,
5770,Kaiserbach,up,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.0738,,
5773,Modenbach,up,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.2856,,
5774,Modenbach,up,2,2018-06-18,Trichoptera,,Hydroptilidae,,,,1.5119,,
5775,Modenbach,up,2,2018-06-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.1098,,
5776,Modenbach,up,2,2018-06-18,Ephemeroptera,,,,,,0.2328,,
5780,Triefenbach,up,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.0461,,
5783,Kaiserbach,up,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.1946,,
5785,Klingbach,up,1,2018-06-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,27.2389,,
5789,Russbach,down,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.0404,,
5790,Russbach,down,2,2018-06-18,Diptera,Nematocera,Limoniidae,,,,0.1215,,
5791,Dierbach,down,1,2018-06-18,Diptera,Nematocera,Simuliidae,,,,0.5789,,
5792,Dierbach,down,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.2529,,
5795,Russbach,up,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.178,,
5796,Otterbach,up,2,2018-06-18,Ephemeroptera,,,,,,1.357,,
5797,Otterbach,up,2,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.0883,,
5798,Isenach,up,2,2018-06-09,Diptera,Nematocera,Chironomidae,,,,0.5907,,
5801,Isenach,down,2,2018-06-11,Diptera,Nematocera,Psychodidae,,,,0.781,,
5802,Isenach,down,2,2018-06-11,Diptera,Nematocera,Chaoboridae,,,,0.9661,,
5803,Isenach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,4.6565,,
5804,Isenach,down,2,2018-06-11,Diptera,Nematocera,Limoniidae,,,,3.2138,,
5807,Isenach,up,1,2018-06-09,Diptera,Nematocera,Psychodidae,,,,1.142,,
5808,Isenach,up,1,2018-06-09,Diptera,Nematocera,Chaoboridae,,,,0.1833,,
5809,Isenach,up,1,2018-06-09,Diptera,Nematocera,Chironomidae,,,,0.2444,,
5811,Triefenbach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.1556,,
5814,Otterbach,up,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0403,,
5817,Kropsbach,up,2,2018-06-11,Diptera,Nematocera,Simuliidae,,,,0.7753,,
5818,Kropsbach,up,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0503,,
5819,Kropsbach,up,2,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,11.2856,,
5822,Kaiserbach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.2266,,
5823,Kaiserbach,down,2,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.7573,,
5825,Dierbach,down,2,2018-06-11,Diptera,Nematocera,Psychodidae,,,,0.7782,,
5826,Dierbach,down,2,2018-06-11,Diptera,Nematocera,Simuliidae,,,,0.3276,,
5827,Dierbach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.8238,,
5828,Dierbach,down,2,2018-06-11,Diptera,Nematocera,Limoniidae,,,,1.1153,,
5830,Triefenbach,up,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0241,,
5831,Triefenbach,up,2,2018-06-11,Ephemeroptera,,Heptageniidae,,Ecdyonurus,lateralis,4.3598,,
5833,Isenach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,7.192,,
5834,Isenach,down,1,2018-06-11,Diptera,Nematocera,Psychodidae,,,,0.1658,,
5835,Isenach,down,1,2018-06-11,Diptera,Nematocera,Limoniidae,,,,1.0321,,
5836,Isenach,down,1,2018-06-11,Trichoptera,,Leptoceridae,,Mystacides,nigra,2.8869,,
5840,Modenbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.9508,,
5841,Modenbach,down,1,2018-06-11,Ephemeroptera,,Baetidae,,Baetis,,0.296,,
5845,Kropsbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0558,,
5846,Kropsbach,down,1,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.3437,,
5849,Isenach,up,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0448,,
5850,Isenach,up,2,2018-06-11,Diptera,Nematocera,Chaoboridae,,,,0.159,,
5857,Russbach,down,1,2018-06-11,Diptera,Nematocera,Psychodidae,,,,0.0824,,
5858,Russbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0697,,
5860,Hainbach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.1052,,
5861,Hainbach,down,2,2018-06-11,Diptera,Nematocera,Simuliidae,,,,0.2713,,
5862,Kaiserbach,up,1,2018-06-11,Trichoptera,,Hydroptilidae,,,,0.5067,,
5863,Kaiserbach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.8007,,
5864,Kaiserbach,up,1,2018-06-11,Trichoptera,,Psychomyidae,,,,0.6127,,
5866,Isenach,up,1,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.9653,,
5867,Isenach,up,1,2018-06-11,Trichoptera,,Hydroptilidae,,,,0.4555,,
5868,Isenach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,NA,leer,
5870,Hainbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0358,,
5871,Hainbach,down,1,2018-06-11,Ephemeroptera,,Baetidae,,Baetis,,1.9457,,
5873,Kaiserbach,up,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.1027,,
5876,Modenbach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0577,,
5879,Dierbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.5201,,
5880,Dierbach,down,1,2018-06-11,Diptera,Nematocera,Simuliidae,,,,1.2804,,
5883,Otterbach,up,1,2018-06-11,Diptera,Nematocera,Simuliidae,,,,0.2357,,
5884,Otterbach,up,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.0021,,
5886,Kropsbach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,1.2072,,
5888,Kropsbach,down,2,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.071,,
5889,Kropsbach,down,2,2018-06-11,Trichoptera,,Psychomyidae,,,,0.3286,,
5891,Otterbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.0316,,
5892,Otterbach,up,1,2018-06-14,Ephemeroptera,,Baetidae,,Baetis,,0.2151,,
5895,Klingbach,down,1,2018-06-14,Diptera,Nematocera,Psychodidae,,,,0.4395,,
5896,Klingbach,down,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.078,,
5897,Klingbach,down,1,2018-06-14,Ephemeroptera,,Baetidae,,Baetis,,0.7893,,
5901,Dierbach,down,2,2018-06-14,Diptera,Nematocera,Simuliidae,,,,0.3883,,
5902,Dierbach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.9833,,
5903,Dierbach,down,2,2018-06-14,Diptera,Nematocera,Ceratopogonidae,,,,0.078,,
5904,Modenbach,up,2,2018-06-11,Ephemeroptera,,Baetidae,,Baetis,,0.284,,
5905,Triefenbach,down,2,2018-06-11,Ephemeroptera,,Heptageniidae,,Ecdyonurus,lateralis,5.6225,,
5906,Triefenbach,down,2,2018-06-11,Diptera,Nematocera,Chironomidae,,,,2.5669,,
5907,Triefenbach,down,2,2018-06-11,Diptera,Nematocera,Simuliidae,,,,1.7158,,
5908,Triefenbach,down,2,2018-06-11,Ephemeroptera,,Baetidae,,Baetis,,0.784,,
5910,Isenach,down,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,2.7752,,
5911,Isenach,down,1,2018-06-14,Diptera,Nematocera,Ceratopogonidae,,,,0.021,,
5913,Isenach,down,1,2018-06-14,Ephemeroptera,,Baetidae,,Baetis,,0.6353,,
5918,Otterbach,up,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.0434,,
5920,Kaiserbach,down,1,2018-06-11,Diptera,Nematocera,Chironomidae,,,,0.6718,,
5921,Kaiserbach,down,1,2018-06-11,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.5052,,
5922,Kaiserbach,down,1,2018-06-11,Ephemeroptera,,Baetidae,,Baetis,,0.4967,,
5923,Kaiserbach,down,1,2018-06-11,Trichoptera,,Psychomyidae,,,,0.4989,,
5926,Hainbach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.3052,,
5928,Hainbach,down,2,2018-06-14,Diptera,Nematocera,Simuliidae,,,,0.4655,,
5929,Hainbach,down,2,2018-06-14,Ephemeroptera,,Baetidae,,Baetis,,1.0868,,
5932,Triefenbach,up,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.1452,,
5933,Modenbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.0212,,
5936,Kropsbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.234,,
5937,Kropsbach,up,1,2018-06-14,Diptera,Nematocera,Simuliidae,,,,0.7712,,
5939,Klingbach,down,1,2018-06-18,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.7706,,
5940,Klingbach,down,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.1869,,
5941,Klingbach,down,1,2018-06-18,Diptera,Nematocera,Culicidae,,,,0.4829,,
5946,Russbach,down,2,2018-06-14,Diptera,Nematocera,Limoniidae,,,,0.8382,,
5948,Russbach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.01,,
5953,Russbach,up,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.8415,,
5955,Isenach,up,1,2018-06-15,Diptera,Nematocera,Chironomidae,,,,0.0766,,
5956,Isenach,up,1,2018-06-15,Diptera,Nematocera,Chaoboridae,,,,0.281,,
5957,Isenach,up,1,2018-06-15,Diptera,Nematocera,Psychodidae,,,,0.0512,,
5960,Isenach,up,2,2018-06-15,Diptera,Nematocera,Chaoboridae,,,,0.1507,,
5961,Isenach,up,2,2018-06-15,Diptera,Nematocera,Chironomidae,,,,0.9982,,
5962,Isenach,up,2,2018-06-15,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.404,,
5966,Kaiserbach,down,1,2018-06-14,Diptera,Nematocera,Simuliidae,,,,0.5239,,
5967,Kaiserbach,down,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,1.1603,,
5970,Isenach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,2.2353,,
5971,Isenach,down,2,2018-06-14,Diptera,Nematocera,Chaoboridae,,,,0.145,,
5974,Triefenbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,1.9071,,
5976,Hainbach,up,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.0891,,
5978,Dierbach,up,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.4604,,
5980,Dierbach,up,1,2018-06-18,Diptera,Nematocera,Chironomidae,,,,0.2708,,
5982,Triefenbach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.6105,,
5983,Triefenbach,down,2,2018-06-14,Diptera,Nematocera,Simuliidae,,,,1.8177,,
5985,Dierbach,down,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,1.6552,,
5986,Dierbach,down,1,2018-06-14,Diptera,Nematocera,Simuliidae,,,,1.0772,,
5990,Russbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.1372,,
5993,Kaiserbach,up,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.7734,,
5994,Kaiserbach,up,1,2018-06-14,Trichoptera,,Leptoceridae,,,,6.0961,,
5997,Kaiserbach,down,2,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.0196,,
5999,Kaiserbach,down,2,2018-06-14,Ephemeroptera,,,,,,0.0889,,
6003,Kaiserbach,up,2,2018-06-14,Diptera,Nematocera,Limoniidae,,,,1.7264,,
6006,Russbach,down,1,2018-06-14,Diptera,Nematocera,Chironomidae,,,,0.3205,,
6007,Russbach,down,1,2018-06-14,Diptera,Nematocera,Limoniidae,,,,0.9048,,
6010,Dierbach,up,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0914,,
6011,Dierbach,up,2,2018-05-30,Diptera,Nematocera,Psychodidae,,,,0.136,,
6013,Klingbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.5731,,
6018,Otterbach,up,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0133,,
6019,Otterbach,up,2,2018-05-30,Diptera,Nematocera,Limoniidae,,,,0.4274,,
6021,Otterbach,up,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.6114,,
6024,Triefenbach,down,1,2018-05-30,Diptera,Nematocera,Simuliidae,,,,5.0927,,
6025,Triefenbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,1.1807,,
6026,Triefenbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.1119,,
6028,Klingbach,up,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.6183,,
6029,Klingbach,up,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0125,,
6030,Triefenbach,up,1,2018-05-30,Trichoptera,,Hydroptilidae,,,,0.5751,,
6031,Triefenbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.016,,
6034,Modenbach,down,1,2018-05-30,Diptera,Nematocera,Simuliidae,,,,0.1466,,
6036,Modenbach,down,1,2018-05-30,Trichoptera,,,,,,12.4789,,
6040,Klingbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.373,,
6041,Klingbach,down,1,2018-05-30,Diptera,Nematocera,Psychodidae,,,,0.4046,,
6042,Klingbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.679,,
6044,Dierbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.1984,,
6047,Hainbach,down,1,2018-05-30,Diptera,Nematocera,Simuliidae,,,,0.5144,,
6048,Hainbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.7425,,
6049,Hainbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.4843,,
6053,Russbach,down,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.3603,,
6054,Russbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0009,,
6057,Hainbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.4921,,
6058,Hainbach,down,2,2018-05-30,Diptera,Nematocera,Limoniidae,,,,2.5742,,
6061,Hainbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.221,,
6062,Hainbach,up,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.3617,,
6065,Modenbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.3632,,
6066,Modenbach,down,2,2018-05-30,Diptera,Nematocera,Simuliidae,,,,2.7779,,
6067,Modenbach,down,2,2018-05-30,Trichoptera,,Hydropsychidae,,Hydropsyche,,8.9529,,
6068,Modenbach,down,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.8918,,
6071,Russbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.402,,
6072,Russbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,3.2861,,
6076,Dierbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.4447,,
6077,Dierbach,up,1,2018-05-30,Plecoptera,,Leuctridae,,Leuctra,,0.672,,
6078,Kaiserbach,up,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.8273,,
6081,Russbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0712,,
6084,Kaiserbach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0286,,
6085,Kaiserbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.2681,,
6086,Kaiserbach,down,1,2018-05-30,Trichoptera,,Hydropsychidae,,Hydropsyche,,22.4106,,
6088,Triefenbach,down,2,2018-05-30,Diptera,Nematocera,Simuliidae,,,,3.9384,,
6089,Triefenbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.556,,
6090,Triefenbach,down,2,2018-05-30,Diptera,Nematocera,Limoniidae,,,,1.9293,,
6091,Triefenbach,down,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.9205,,
6092,Otterbach,down,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.7271,,
6095,Klingbach,up,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,1.7388,,
6096,Otterbach,down,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,NA,leer,
6099,Triefenbach,up,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0837,,
6100,Triefenbach,up,2,2018-05-30,Diptera,Nematocera,Simuliidae,,,,0.3121,,
6102,Kaiserbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0389,,
6103,Kaiserbach,down,2,2018-05-30,Trichoptera,,Hydropsychidae,,Hydropsyche,,10.2016,,
6104,Modenbach,up,1,2018-06-04,Trichoptera,,Hydroptilidae,,,,0.2861,,
6107,Modenbach,up,1,2018-05-30,Trichoptera,,Hydroptilidae,,,,11.0675,,
6109,Modenbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.2674,,
6110,Modenbach,up,1,2018-05-30,Diptera,Nematocera,Simuliidae,,,,0.2769,,
6111,Modenbach,up,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,2.2488,,
6112,Klingbach,down,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.7356,,
6114,Isenach,down,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,11.7591,,
6116,Isenach,down,1,2018-06-04,Diptera,Nematocera,Psychodidae,,,,1.8411,,
6118,Isenach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.1971,,
6119,Isenach,up,2,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.5386,,
6120,Isenach,up,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.2427,,
6123,Hainbach,up,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.0451,,
6124,Hainbach,up,1,2018-06-04,Trichoptera,,,,,,0.3468,,
6126,Isenach,down,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,5.2067,,
6130,Triefenbach,down,2,2018-06-04,Diptera,Nematocera,Simuliidae,,,,2.4969,,
6131,Triefenbach,down,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.0735,,
6132,Triefenbach,down,2,2018-06-04,Ephemeroptera,,Baetidae,,Baetis,,0.7771,,
6133,Triefenbach,down,2,2018-06-04,Ephemeroptera,,Heptageniidae,,Ecdyonurus,lateralis,2.8152,,
6135,Isenach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,1.3995,,
6138,Isenach,up,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.3583,,
6139,Isenach,up,2,2018-06-04,Ephemeroptera,,Arthropleidae,,Arthroplea,congener,27.9592,,
6141,Triefenbach,up,1,2018-06-04,Diptera,Nematocera,Simuliidae,,,,0.3247,,
6142,Triefenbach,up,1,2018-06-04,Diptera,Nematocera,Culicidae,,,,1.9738,,
6143,Triefenbach,up,1,2018-06-04,Ephemeroptera,,Heptageniidae,,Ecdyonurus,lateralis,3.4452,,
6144,Triefenbach,up,1,2018-06-04,Trichoptera,,Glossomatidae,,,,0.4519,,
6146,Triefenbach,down,1,2018-06-04,Diptera,Nematocera,Simuliidae,,,,6.4631,,
6147,Triefenbach,down,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,1.674,,
6148,Triefenbach,down,1,2018-06-04,Ephemeroptera,,Baetidae,,Baetis,,1.8442,,
6151,Dierbach,down,1,2018-06-04,Diptera,Nematocera,Psychodidae,,,,0.0185,,
6152,Otterbach,up,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,1.9804,,
6156,Russbach,up,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.0447,,
6158,Russbach,up,2,2018-06-04,Trichoptera,,Hydroptilidae/Pilocoleptidae,,,,0.5405,,
6161,Dierbach,up,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.2497,,
6164,Dierbach,up,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.1288,,
6166,Russbach,up,1,2018-06-04,Diptera,Nematocera,Limoniidae,,,,0.5541,,
6168,Russbach,up,1,2018-06-04,Ephemeroptera,,,,,,0.1297,,
6170,Isenach,up,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.152,,
6172,Isenach,down,2,2018-06-04,Diptera,Nematocera,Chironomidae,,,,10.4423,,
6173,Isenach,down,2,2018-06-04,Diptera,Nematocera,Psychodidae,,,,1.2183,,
6174,Isenach,down,2,2018-06-04,Diptera,Nematocera,Ceratopogonidae,,,,0.105,,
6175,Isenach,down,2,2018-06-04,Diptera,Nematocera,Limoniidae,,,,18.51,,
6179,Russbach,down,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.1435,,
6181,Russbach,down,1,2018-06-04,Diptera,Nematocera,Psychodidae,,,,0.2616,,
6182,Russbach,down,1,2018-06-04,Diptera,Nematocera,Limoniidae,,,,1.6158,,
6183,Russbach,down,1,2018-06-04,Ephemeroptera,,Baetidae,,Baetis,,1.0166,,
6186,Isenach,down,2,2018-06-09,Diptera,Nematocera,Chironomidae,,,,14.2809,,
6187,Isenach,down,2,2018-06-09,Diptera,Nematocera,Psychodidae,,,,1.6777,,
6188,Isenach,down,2,2018-06-09,Diptera,Nematocera,Chaoboridae,,,,0.474,,
6189,Isenach,down,2,2018-06-09,Diptera,Nematocera,Ceratopogonidae,,,,0.0335,,
6190,Isenach,down,2,2018-06-09,Diptera,Nematocera,Limoniidae,,,,13.5007,,
6191,Isenach,down,2,2018-06-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.0944,,
6194,Isenach,down,1,2018-06-09,Diptera,Nematocera,Chironomidae,,,,14.0026,,
6195,Isenach,down,1,2018-06-09,Diptera,Nematocera,Psychodidae,,,,0.0505,,
6196,Isenach,down,1,2018-06-09,Diptera,Nematocera,Limoniidae,,,,3.1429,,
6200,Dierbach,up,2,2018-06-08,Diptera,Nematocera,Chironomidae,,,,0.0094,,
6203,Otterbach,up,1,2018-06-04,Diptera,Nematocera,Chironomidae,,,,0.0296,,
6204,Otterbach,up,1,2018-06-04,Trichoptera,,Hydroptilidae/Pilocoleptidae,,,,0.4726,,
6205,Triefenbach,down,1,2018-06-08,Diptera,Nematocera,Simuliidae,,,,1.3973,,
