"site","stream","pos_ord","position","trap","time","season","collection_days","area_trap","order","number_sample","biomass_sample","biomass_area_day_mg","number_area_day","day"
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-15,"spring",5,0.25,"Trichoptera",0,0,0,0,135
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-17,"summer",2,0.25,"Trichoptera",0,0,0,0,137
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-04,"summer",5,0.25,"Trichoptera",0,0,0,0,155
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-09,"summer",5,0.25,"Trichoptera",0,0,0,0,160
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-11,"summer",2,0.25,"Trichoptera",0,0,0,0,162
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-15,"summer",4,0.25,"Trichoptera",1,4.404,4.404,1,166
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-18,"summer",3,0.25,"Trichoptera",0,0,0,0,169
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-21,"summer",3,0.25,"Trichoptera",2,11.0644,14.7525333333333,2.66666666666667,172
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-05,"summer",3,0.25,"Trichoptera",1,0.3075,0.41,1.33333333333333,186
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-09,"summer",4,0.25,"Trichoptera",0,0,0,0,190
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-17,"summer",5,0.25,"Trichoptera",0,0,0,0,198
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-23,"summer",4,0.25,"Trichoptera",0,0,0,0,204
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-06,"autumn",4,0.25,"Trichoptera",0,0,0,0,218
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-21,"autumn",5,0.25,"Trichoptera",0,0,0,0,233
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-24,"autumn",2,0.25,"Trichoptera",0,0,0,0,236
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-28,"autumn",4,0.25,"Trichoptera",0,0,0,0,240
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-08-30,"autumn",2,0.25,"Trichoptera",0,0,0,0,242
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-09-04,"autumn",5,0.25,"Trichoptera",0,0,0,0,247
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-09-11,"autumn",5,0.25,"Trichoptera",0,0,0,0,254
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-09-13,"autumn",2,0.25,"Trichoptera",0,0,0,0,256
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-26,"spring",3,0.25,"Trichoptera",1,5.6881,7.58413333333333,1.33333333333333,116
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-03,"spring",3,0.25,"Trichoptera",1,10.1057,13.4742666666667,1.33333333333333,123
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-10,"spring",3,0.25,"Trichoptera",1,3.2833,4.37773333333333,1.33333333333333,130
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-15,"spring",5,0.25,"Trichoptera",1,0.1352,0.10816,0.8,135
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-17,"summer",2,0.25,"Trichoptera",1,0.2224,0.4448,2,137
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-22,"summer",5,0.25,"Trichoptera",1,10.7794,8.62352,0.8,142
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-04,"summer",5,0.25,"Trichoptera",0,0,0,0,155
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-09,"summer",5,0.25,"Trichoptera",0,0,0,0,160
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-11,"summer",2,0.25,"Trichoptera",1,2.8869,5.7738,2,162
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-14,"summer",3,0.25,"Trichoptera",0,0,0,0,165
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-18,"summer",4,0.25,"Trichoptera",0,0,0,0,169
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-09,"summer",4,0.25,"Trichoptera",1,4.4748,4.4748,1,190
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-17,"summer",5,0.25,"Trichoptera",3,0.2349,0.18792,2.4,198
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-19,"summer",2,0.25,"Trichoptera",0,0,0,0,200
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-23,"summer",4,0.25,"Trichoptera",1,1.0286,1.0286,1,204
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-26,"summer",3,0.25,"Trichoptera",2,2.8592,3.81226666666667,2.66666666666667,207
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-07-31,"autumn",5,0.25,"Trichoptera",5,6.2983,5.03864,4,212
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-02,"autumn",2,0.25,"Trichoptera",2,3.0404,6.0808,4,214
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-06,"autumn",4,0.25,"Trichoptera",4,5.2787,5.2787,4,218
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-09,"autumn",3,0.25,"Trichoptera",2,0,0,2.66666666666667,221
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-13,"autumn",4,0.25,"Trichoptera",2,7.1204,7.1204,2,225
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-16,"autumn",3,0.25,"Trichoptera",2,1.9867,2.64893333333333,2.66666666666667,228
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-21,"autumn",5,0.25,"Trichoptera",2,3.0262,2.42096,1.6,233
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-24,"autumn",2,0.25,"Trichoptera",1,0.7944,1.5888,2,236
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-28,"autumn",4,0.25,"Trichoptera",1,0.1095,0.1095,1,240
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-08-30,"autumn",2,0.25,"Trichoptera",0,0,0,0,242
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-09-04,"autumn",5,0.25,"Trichoptera",2,4.7826,3.82608,1.6,247
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-09-11,"autumn",5,0.25,"Trichoptera",0,0,0,0,254
"Isenach_vine","Isenach","vine_Trichoptera","vine",1,2018-09-13,"autumn",2,0.25,"Trichoptera",0,0,0,0,256
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-03,"spring",3,0.25,"Trichoptera",1,0.2621,0.349466666666667,1.33333333333333,123
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-17,"summer",2,0.25,"Trichoptera",0,0,0,0,137
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-22,"summer",5,0.25,"Trichoptera",1,0.1204,0.09632,0.8,142
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-04,"summer",5,0.25,"Trichoptera",0,0,0,0,155
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-09,"summer",5,0.25,"Trichoptera",1,6.0944,4.87552,0.8,160
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-11,"summer",2,0.25,"Trichoptera",0,0,0,0,162
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-14,"summer",3,0.25,"Trichoptera",0,0,0,0,165
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-18,"summer",4,0.25,"Trichoptera",0,0,0,0,169
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-09,"summer",4,0.25,"Trichoptera",3,0.5207,0.5207,3,190
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-17,"summer",5,0.25,"Trichoptera",0,0,0,0,198
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-19,"summer",2,0.25,"Trichoptera",0,0,0,0,200
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-23,"summer",4,0.25,"Trichoptera",1,1.2428,1.2428,1,204
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-26,"summer",3,0.25,"Trichoptera",5,5.0552,6.74026666666667,6.66666666666667,207
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-07-31,"autumn",5,0.25,"Trichoptera",1,0.5082,0.40656,0.8,212
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-02,"autumn",2,0.25,"Trichoptera",1,0.3567,0.7134,2,214
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-06,"autumn",4,0.25,"Trichoptera",4,5.5939,5.5939,4,218
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-09,"autumn",3,0.25,"Trichoptera",8,5.8356,7.7808,10.6666666666667,221
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-13,"autumn",4,0.25,"Trichoptera",0,0,0,0,225
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-21,"autumn",5,0.25,"Trichoptera",2,1.315,1.052,1.6,233
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-24,"autumn",2,0.25,"Trichoptera",1,2.13,4.26,2,236
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-28,"autumn",4,0.25,"Trichoptera",0,0,0,0,240
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-08-30,"autumn",2,0.25,"Trichoptera",2,3.0396,6.0792,4,242
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-09-04,"autumn",5,0.25,"Trichoptera",2,0.7532,0.60256,1.6,247
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-09-11,"autumn",5,0.25,"Trichoptera",1,1.35,1.08,0.8,254
"Isenach_vine","Isenach","vine_Trichoptera","vine",2,2018-09-13,"autumn",2,0.25,"Trichoptera",1,0.0717,0.1434,2,256
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-03-22,"spring",4,0.25,"Trichoptera",0,0,0,0,81
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-03-26,"spring",4,0.25,"Trichoptera",0,0,0,0,85
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-03-29,"spring",3,0.25,"Trichoptera",0,0,0,0,88
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-17,"summer",3,0.25,"Trichoptera",0,0,0,0,137
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-08,"summer",4,0.25,"Trichoptera",1,0.917,0.917,1,159
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-11,"summer",3,0.25,"Trichoptera",2,1.1194,1.49253333333333,2.66666666666667,162
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-14,"summer",3,0.25,"Trichoptera",1,6.0961,8.12813333333333,1.33333333333333,165
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-18,"summer",4,0.25,"Trichoptera",0,0,0,0,169
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-09,"summer",4,0.25,"Trichoptera",0,0,0,0,190
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-19,"summer",2,0.25,"Trichoptera",0,0,0,0,200
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-07-30,"autumn",4,0.25,"Trichoptera",0,0,0,0,211
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-06,"autumn",5,0.25,"Trichoptera",0,0,0,0,218
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-13,"autumn",4,0.25,"Trichoptera",0,0,0,0,225
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-20,"autumn",4,0.25,"Trichoptera",0,0,0,0,232
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-22,"autumn",2,0.25,"Trichoptera",0,0,0,0,234
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-08-27,"autumn",5,0.25,"Trichoptera",0,0,0,0,239
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-09-03,"autumn",4,0.25,"Trichoptera",0,0,0,0,246
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",1,2018-09-06,"autumn",3,0.25,"Trichoptera",0,0,0,0,249
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-03-22,"spring",4,0.25,"Trichoptera",0,0,0,0,81
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-03-26,"spring",4,0.25,"Trichoptera",0,0,0,0,85
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-03-29,"spring",3,0.25,"Trichoptera",0,0,0,0,88
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Kaiserbach_forest","Kaiserbach","forest_Trichoptera","forest",2,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
